Date,Stock,Twit
11/15/19,AMZN,$AMZN lol I don’t usually gloat this much but after all the disgusting bashing the bannana gang been doing on bears this is the least they deserve - EVERYONE is making money while the market melts up meanwhile the furus here continue to get wrecked!!! its a beautiful sight to see ______________
11/15/19,AMZN,"$AMZN Amazon's Dispute With LTL Carrier Heading Back To Court: A federal judge ordered a new trial in a lawsuit that pit a less-than-truckload carrier against amazon.com/ , siding with the e-commerce giant's argument about flawed procedures in the fir.. newsfilter.io/articles/amaz..."
11/15/19,AMZN,"$MSFT $AMZN JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft: The head of the Defense Department on Friday said there was no bias in the agency’s awarding of an enormous $10 billion cl.. newsfilter.io/articles/jedi..."
11/15/19,AMZN,"$AMZN Amazon Pharmacy debuts branding: PillPack gets a name change to ""PillPack by Amazon Pharmacy,"" the first public reference to Amazon Pharmacy. CNBC sources say PillPack CEO TJ Parker was promoted over the summer to a VP position reporting direct.. newsfilter.io/articles/amaz..."
11/15/19,AMZN,"$AMZN Amazon dropped plan for checking accounts - report: Amazon scrapped its plans for branded checking accounts in the early stages, according to The Information sources. The tech giant explored a partnership with banks, but Amazon reportedly told .. newsfilter.io/articles/amaz..."
11/15/19,AMZN,"$AMZN Amazon Studios loses head of production - Variety: Variety sources say John Lynch is leaving Amazon Studios, where he headed production and operations. Lynch reportedly notified employees about his departure. He joined Amazon in 2012. Sources d.. newsfilter.io/articles/amaz..."
11/15/19,AMZN,"$AMZN $NKE $WMT Great Quarter, Guys: Amazon Vs. Nike (Podcast): On this third episode of Great Quarter, Guys, Seth Holm, Kevin Hill and Andrew Cox break down the state of freight from a research based, data-driven approach. they discuss Kevin's takea.. newsfilter.io/articles/grea..."
11/15/19,AMZN,"$AMZN $HD $TGT $JWN $KSS Wall St Week Ahead-Sagging consumer discretionary shares look for a spark: The strength of the U.S. consumer has been often cited as a pillar of the economy and one of the reasons the S&P 500 has recently scaled new heights, .. newsfilter.io/articles/wall..."
11/15/19,AMZN,$AMZN $HD $TGT $JWN $KSS Wall Street Weekahead: Sagging consumer discretionary shares look for a spark: The strength of the U.S. consumer has been often cited as a pillar of the economy and one of the reasons the S&P 500 has recently scaled new heigh.. newsfilter.io/articles/wall...
11/15/19,AMZN,"$JCP $AMZN $TJX $M $JWN J.C. Penney posts smaller loss under CEO Soltau, shares rise: J.C. Penney Co Inc on Friday reported a smaller-than-expected quarterly loss as it sold more diamond jewelry and denim clothing, results Chief Executive Jill Soltau.. newsfilter.io/articles/jc-p..."
11/15/19,AMZN,"$AMZN $MSFT $ORCL $GOOGL $IBM Timeline: Amazon challenges Pentagon awarding $10 billion cloud deal to Microsoft: amazon.com Inc said on Thursday it is contesting the Pentagon’s award of an up to $10 billion cloud computing deal to Microsoft Corp, exp.. newsfilter.io/articles/time..."
11/15/19,AMZN,"$JCP $AMZN $TJX $M $JWN J.C. Penney's loss smaller than expected, shares soar 13%: J.C. Penney Co Inc on Friday reported a smaller-than-expected quarterly loss on lower ad spending and higher margins, results Chief Executive Jill Soltau said showed e.. newsfilter.io/articles/jc-p..."
11/15/19,AMZN,"$JCP $AMZN $M $JWN J.C. Penney quarterly loss smaller than expected, shares rise: J.C. Penney Co Inc on Friday reported a smaller-than-expected quarterly loss, as the struggling retailer benefited from lower advertising expenses and an increase in ma.. newsfilter.io/articles/jc-p..."
11/15/19,AMZN,$AMZN The rally post-ER was probably more about options than anything else. The MM didn’t want to pay out puts. Very crooked indeed. Now we’re seeing the unrestrained behavior which we should have following the bad ER. Which logically means we need to re-test the AH lows from ER.
11/15/19,AMZN,"$AMZN Adding slowly every $10 down, and taking a little off the table on large pops, to consolidate a nice average. Very frustrating stock, but it’s one that I would be ok holding if everything imploded with the broader market. That’s the key for me. I know it will regain $1900"
11/15/19,AMZN,$MSFT Salesforce and JEVA is just the beginning. More and more will shift away from $AMZN AWS and towards Azure and other cloud services as more companies realize retail refuses to do business with u if u have AWS in backend. Amazon's shitty practices catching up to them.
11/15/19,AMZN,$AMZN __ are making WAYYYY to much of the weakness here.  KISS.   __ at the move it’s made since the beginning of secular sheeet (2013).  Now look at the decelerating eps over last year.  It’s obviously obvious if YO don’t bahhhh.   But keep WUTCHING on __ time.   ____
11/15/19,AMZN,"$AMZN $TGT $WMT $KR Kroger, Ocado to Open Sixth Fulfillment Center in Wisconsin: The Kroger and Ocado are set to open the sixth Customer Fulfillment Center . Both companies zeroed in on Pleasant Prairie, WI, as the location for the same. newsfilter.io/articles/krog..."
11/15/19,AMZN,"$JD $BABA $AMZN $SHOP when you look at JDs recent quarters, they are by far the greatest ecommerce play on the market. With a fwd p/e of less than 20 based upon a projected $2-$2.50 2020 EPS estimate. Load up on this rocketship. Will be over $70 by end of next year!"
11/15/19,AMZN,$SPY $AMZN- Nike just 'tip of the iceberg' of companies ditching Amazon and selling directly to consumers- this guy is completely crazy - the amzn prime membership is way too easy to use - why would I want to go direct especially when the prices are almost the same
11/15/19,AMZN,"$SPY The ""Squeeze"" now is not coming from Shorts, they've been destroyed by now, its coming from the PM's who were waiting for 2700 & now have to chase the Market to try & meet their Benchmarks before EOY, Thats setting us up for a pretty bad Jan. Plan accordingly "
11/15/19,AMZN,"$AMZN $MSFT NEW ARTICLE : JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN"
11/15/19,AMZN,"$AMZN current price level is oversold, look at intraday 5 min chart, there was over 179.65k shares shorted at opening this morning, expecting day short sellers to cover those shares before the close, get in now bulls, we will see $1760 close, over $1800 next week."
11/15/19,AMZN,$AMZN $GOOGL All of a sudden amazon and google taking flack again over crippling small businesses? I didn't realize walmart had let any of those survive back in the 80s/90s - the companies the media doesn't complain about are the ones funding the articles lol.
11/15/19,AMZN,"$AMZN said it would challenge the award of a $10 billion Pentagon cloud computing contract to $MSFT, with the online retailer adding that politics may have interfered with a fair process. President Trump is a long-time critic of Amazon and founder Jeff Bezos."
11/15/19,AMZN,"$AMZN $FB $GOOG NEW ARTICLE : Medill News Service: Tech giants Google, Amazon and Facebook accused of posing threat to small business dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN"
11/15/19,AMZN,"$AMZN  I told yall yesterday the ""pump"" was bs because Amazon always fades red on Friday's.  Just DT's and the like taking profits end of week.  I made 3K on puts from yesterday and bought calls when it hit 1735 for next week.  Have a great weekend and GL!"
11/15/19,AMZN,"$AMZN if, and I think that’s gigantic IF, this reverses higher I see a $1750 close. Otherwise, say hello to below $1730. Oy, this thing is killing me. I’ve said it before & I’ll say it again, haven’t been this mistreated/wrong about a stock since $TSLA."
11/15/19,AMZN,"$AMZN I am a sick, sick, man and I need to find a leather couch to lay on and get counseling. Despite all odds and knowing how weak this stock is, I remained loyal to the end and got burned. Maybe I secretly like the way it hurts? Lord help me!"
11/15/19,AMZN,"$AMZN It is so nice that I shifted to GOOGL a few weeks ago and downsized my AMZN holdings...…..Trump just said, ""Microsoft is a perfect company for JEDI ...really perfect for JEDi...so perfect...just perfect....Amazon not so much"" "
11/15/19,AMZN,$AMZN all Bozo Bezos a doing by crying about the Jedi bs is making this drop more when he gets denied again. Your shit newspaper trashes Trump non stop then you cry when you don't get what you want from him. Boohoo.  Fuck you Baldy.
11/15/19,AMZN,"$AMZN $MSFT  yeah, working for government and US military is the proud thing for  US companies and everyone fight for that ; but if you are chinese company and you work for government , then it becomes the reason to get accused. LOL"
11/15/19,AMZN,$AMZN NEW ARTICLE : Amazon will fight the awarding of the Pentagon’s $10 billion JEDI contract to Microsoft dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,$AMZN NEW ARTICLE : Has Amazon Been Trying To Charm Conscious Shoppers In The UK In Advance Of Christmas? dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,"$AMZN Market is up AMZN is down.  What else is new?  This thing needs to go into the Stock Mechanics Shop and get is engine tuned up, tires rotated and transmission lubed!  It cant seem to find ""Forward"" on the gear shift lever!"
11/15/19,AMZN,$AMZN look at this divergence between spy and amazon .. I believe this will reverse or Apple will come down and amazon will go up to keep spy going higher ... or spy fall amazon goes up ... this is a opportunity guys otm calls
11/15/19,AMZN,And it also comes with 8.7b in yearly revenue which could double $KHC rev.  On top of that you cant tell me they cant squeeze a profit out of double the rev when you already are shipping economy supplies the same basic routes.
11/15/19,AMZN,$AAL $AAPL $AMZN NEW ARTICLE : Tracking Warren Buffett's Berkshire Hathaway Portfolio - Q3 2019 Update dashboard.stck.pro/news.php... Get all the latest $AAL related news here : https://dashboard.stck.pro/news.php?ticker=AAL
11/15/19,AMZN,$AMZN $MSFT NEW ARTICLE : Why Amazon's protesting the military cloud contract that went to Microsoft dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,$AMZN suing Federal Government for $10B.  Making Government employees hate you is not the best way to win business.  AMZN new motto “If you don’t give us contracts...we will sue you”.  Just like my Wife sued me.  #SourGrapes
11/15/19,AMZN,$AMZN NEW ARTICLE : Amazon Protests Trump’s Role in $10 Billion Federal Contract Award to Microsoft dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,"$AMZN this might drop today or not rise well compared to other tech stock. I am long on this stock but with its sluggish movement Pre market compared to $AAPL $FB $QQQ , it shows there is inherent weakness in its movement."
11/15/19,AMZN,$AMZN NEW ARTICLE : Amazon adds new 'Amazon Pharmacy' branding to PillPack and promotes its CEO dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,When the price tag was to cover 1b im debt i figure kraft or kroger would see the direct 2 consumer opportunity.  With amazon falling in the grocery field i see this as the best opportunity that everyone is gonna miss.
11/15/19,AMZN,$AMZN  It is amazing how a mega cap stock can be down so much in couple of months while market is up over 15%. Most of the mutual funds/institutional investors own this stock. Somebody is heavily dumping it everyday.
11/15/19,AMZN,"$AMZN NEW ARTICLE : US defense chief says cloud contract was fair, despite Amazon challenge dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN"
11/15/19,AMZN,$AMZN NEW ARTICLE : Trump Vs. Bezos: Amazon Challenges Pentagon Contract Amid Ongoing Feud dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,$AMZN NEW ARTICLE : Amazon sends out clothing and toy catalogs ahead of the holiday season dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,$AMZN NEW ARTICLE : Bezos claims Microsoft's $10 billion Pentagon win due to Trump feud dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,$AMZN Bezos time to start kissing Trumps ass. 5 more years. AOC kicked your dumbass out of New York. Dems don’t care about you. Trump not going to give you shit for contracts until you call off the WaPo clowns.
11/15/19,AMZN,$AMZN it’s almost unbelievable to see how crappy this stock has been behaving lately. Added to my 401k recently and I am starting to worry. On up days flat or down. What would happen to it in a sudden selloff?
11/15/19,AMZN,$AMZN $FB $GOOG NEW ARTICLE : Factbox: How social media sites handle political ads dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,"$AMZN I'm gonna stay patient with this one, but I'm glad my position is small.  This has been a brutal stock to own the past few months.  But just like Disney, there will come a time when it catches a bid."
11/15/19,AMZN,$AMZN NEW ARTICLE : Here are the details of Amazon's Defense Department challenge dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,"$AMZN flushed the fib and the wma50. Setting up for 1670s next level, confluence with wma100 (also wma from December lows). Should finally achieve the spring necessary for fresh ATH and move towards 2500."
11/15/19,AMZN,$AMZN $FB NEW ARTICLE : 2 Big Benefits of Facebook's New Payments Platform dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,"$AMZN ""Nike’s decision to stop selling merchandise to Amazon is the start of brands opting to go directly to consumers, says internet entrepreneur Tim Armstrong."" $NKE cnbc.com/2019/11/15/armstro..."
11/15/19,AMZN,"Bleeding out while market at all time highs, breaking support on high volume, and lowered guidance on a missed quarter. Lower before higher for sure. WMT and TGT finally eating AMZN’s retail lunch."
11/15/19,AMZN,"$AMZN if we don’t have a bounce on Monday, many will be in bad shape. Many 401k portfolios and others who have been patiently waiting for appreciation are needing their cash soon. Really unfair."
11/15/19,AMZN,$AMZN NEW ARTICLE : Amazon dropped plan for checking accounts - report dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,$AMZN NEW ARTICLE : Amazon Studios loses head of production - Variety dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/15/19,AMZN,"$AMZN this is almost as ""finished"" as apple was back in January, just need a little more bad news to kill off the last of the bullish sentiment and then it'll reverse and rip your faces off :D"
